TIMESTAMP,LOAD,TEMP
5162009 2:00,96.3,68
5162009 3:00,91.2,68
5162009 4:00,88.3,68
5162009 5:00,88,69
5162009 6:00,90.6,68
5162009 7:00,92.5,69
5162009 8:00,102.4,70
5162009 9:00,116.4,72
5162009 10:00,128.3,74
5162009 11:00,138.2,77
5162009 12:00,148.1,78
5162009 13:00,157.2,80
5162009 14:00,164.6,81
5162009 15:00,168.2,82
5162009 16:00,168,82
5162009 17:00,167.3,79
5162009 18:00,164.3,76
5162009 19:00,159,76
5162009 20:00,151.8,73
5162009 21:00,152.3,72
5162009 22:00,151.3,72
5162009 23:00,138.7,71
5172009 0:00,123,70
5172009 1:00,108.7,69
5172009 2:00,100.2,69
5172009 3:00,94.6,68
5172009 4:00,91.4,68
5172009 5:00,90.1,68
5172009 6:00,90.3,67
5172009 7:00,90.6,67
5172009 8:00,105,68
5172009 9:00,123.8,69
5172009 10:00,138.5,72
5172009 11:00,142.1,73
5172009 12:00,139.1,76
5172009 13:00,136.7,65
5172009 14:00,131,66
5172009 15:00,124,64
5172009 16:00,120,62
5172009 17:00,117.7,60
5172009 18:00,118.2,60
5172009 19:00,118.9,59
5172009 20:00,120.7,59
5172009 21:00,126.3,57
5172009 22:00,120.9,55
5172009 23:00,108.7,54
5182009 0:00,96.6,54
5182009 1:00,86.8,53
5182009 2:00,82.5,53
5182009 3:00,80.5,51
5182009 4:00,80.5,51
5182009 5:00,83.8,50
5182009 6:00,94.3,50
5182009 7:00,114.9,50
5182009 8:00,122.6,50
5182009 9:00,121.8,54
5182009 10:00,123.3,57
5182009 11:00,122.9,60
5182009 12:00,121,61
5182009 13:00,117.2,64
5182009 14:00,113.5,64
5182009 15:00,110.8,64
5182009 16:00,110.1,65
5182009 17:00,115.1,66
5182009 18:00,120.1,64
5182009 19:00,124.7,65
5182009 20:00,128.5,60
5182009 21:00,139,56
5182009 22:00,136.9,50
5182009 23:00,123.7,49
5192009 0:00,109.8,46
5192009 1:00,98.8,45
5192009 2:00,93.1,44
5192009 3:00,91.8,44
5192009 4:00,95.4,43
5192009 5:00,98.1,42
5192009 6:00,110.1,41
5192009 7:00,132,42
5192009 8:00,136.1,48
5192009 9:00,126.6,54
5192009 10:00,122,58
5192009 11:00,118,61
5192009 12:00,114.3,63
5192009 13:00,110.9,65
5192009 14:00,107.9,67
5192009 15:00,105.8,69
5192009 16:00,106.8,71
5192009 17:00,110.1,71
5192009 18:00,112.8,71
5192009 19:00,116.7,69
5192009 20:00,118.7,65
5192009 21:00,129.2,62
5192009 22:00,131.6,57
5192009 23:00,118.3,53
5202009 0:00,105.5,53
5202009 1:00,96.3,49
5202009 2:00,92.9,48
5202009 3:00,92.5,48
5202009 4:00,94.2,46
5202009 5:00,98.7,46
5202009 6:00,112,46
5202009 7:00,133.9,47
5202009 8:00,132.5,52
5202009 9:00,118.2,57
5202009 10:00,112.7,61
5202009 11:00,109.1,66
5202009 12:00,108.6,69
5202009 13:00,108,72
5202009 14:00,110.9,75
5202009 15:00,113.2,77
5202009 16:00,116.9,79
5202009 17:00,124,79
5202009 18:00,129.1,78
5202009 19:00,130.6,76
5202009 20:00,126.4,73
5202009 21:00,131.4,72
5202009 22:00,130.9,65
5202009 23:00,116.7,67
5212009 0:00,100.1,65
5212009 1:00,87.5,65
5212009 2:00,82.4,66
5212009 3:00,79.6,65
5212009 4:00,79,64
5212009 5:00,82,63
5212009 6:00,91.9,63
5212009 7:00,109.3,64
5212009 8:00,113.1,65
5212009 9:00,108.7,68
5212009 10:00,110.4,70
5212009 11:00,112.5,74
5212009 12:00,116.4,76
5212009 13:00,119.2,77
5212009 14:00,123.5,78
5212009 15:00,129,80
5212009 16:00,134.8,80
5212009 17:00,144.4,81
5212009 18:00,149.4,79
5212009 19:00,149.7,78
5212009 20:00,142.7,75
5212009 21:00,145.4,69
5212009 22:00,144.7,65
5212009 23:00,127.1,64
5222009 0:00,106.5,63
5222009 1:00,92.1,63
5222009 2:00,84.6,62
5222009 3:00,80.6,59
5222009 4:00,79,58
5222009 5:00,80.4,59
5222009 6:00,87.6,57
5222009 7:00,102.3,57
5222009 8:00,111.7,61
5222009 9:00,115.2,67
5222009 10:00,121.7,73
5222009 11:00,129.3,74
5222009 12:00,136.4,78
5222009 13:00,142.6,78
5222009 14:00,150.5,79
5222009 15:00,157.1,81
5222009 16:00,163.3,81
5222009 17:00,169,81
5222009 18:00,173.2,80
5222009 19:00,171,78
5222009 20:00,160.7,76
5222009 21:00,160.2,74
5222009 22:00,159,69
5222009 23:00,143.3,70
5232009 0:00,124.2,69
5232009 1:00,107,66
5232009 2:00,97,63
5232009 3:00,90.2,62
5232009 4:00,86.2,59
5232009 5:00,84.5,59
5232009 6:00,85.6,58
5232009 7:00,88.3,59
5232009 8:00,102.4,65
5232009 9:00,121.6,71
5232009 10:00,138.3,75
5232009 11:00,149.1,77
5232009 12:00,159.4,76
5232009 13:00,168.4,76
5232009 14:00,175.7,79
5232009 15:00,182.2,80
5232009 16:00,188.4,79
5232009 17:00,192.8,75
5232009 18:00,193.4,75
5232009 19:00,185.3,75
5232009 20:00,171.2,74
5232009 21:00,169.2,71
5232009 22:00,166.7,69
5232009 23:00,149.3,67
5242009 0:00,130.9,66
5242009 1:00,113,65
5242009 2:00,101.6,64
5242009 3:00,94.2,64
5242009 4:00,89.4,63
5242009 5:00,87.1,63
5242009 6:00,86.6,64
5242009 7:00,88.3,66
5242009 8:00,105,68
5242009 9:00,127.4,68
5242009 10:00,146.6,70
5242009 11:00,157.9,70
5242009 12:00,163.8,73
5242009 13:00,170.1,77
5242009 14:00,173.5,78
5242009 15:00,175.7,78
5242009 16:00,176.7,79
5242009 17:00,175.9,83
5242009 18:00,174.5,72
5242009 19:00,168.9,73
5242009 20:00,158.6,71
5242009 21:00,159,70
5242009 22:00,157.6,71
5242009 23:00,142.1,70
5252009 0:00,125,70
5252009 1:00,109.5,70
5252009 2:00,100.2,70
5252009 3:00,94.7,70
5252009 4:00,91,70
5252009 5:00,89.7,70
5252009 6:00,90.6,70
5252009 7:00,92.1,70
5252009 8:00,105.4,72
5252009 9:00,127.4,71
5252009 10:00,149.8,72
5252009 11:00,165.5,75
5252009 12:00,175.3,77
5252009 13:00,182,80
5252009 14:00,185.4,81
5252009 15:00,188.6,83
5252009 16:00,190.5,82
5252009 17:00,192.4,76
5252009 18:00,191.4,73
5252009 19:00,183.5,74
5252009 20:00,172.9,74
5252009 21:00,172.7,72
5252009 22:00,168.8,71
5252009 23:00,147,70
5262009 0:00,125.4,70
5262009 1:00,108.7,70
5262009 2:00,100.1,70
5262009 3:00,94.2,70
5262009 4:00,91.6,70
5262009 5:00,91.6,70
5262009 6:00,97.8,70
5262009 7:00,112,72
5262009 8:00,122.3,72
5262009 9:00,124.7,73
5262009 10:00,133.1,74
5262009 11:00,144.1,75
5262009 12:00,154.6,74
5262009 13:00,163.1,79
5262009 14:00,170,82
5262009 15:00,173.4,80
5262009 16:00,176.9,79
5262009 17:00,178.3,71
5262009 18:00,175.5,73
5262009 19:00,170.4,73
5262009 20:00,162.6,71
5262009 21:00,163.6,70
5262009 22:00,161.3,70
5262009 23:00,142,70
5272009 0:00,120.7,70
5272009 1:00,106.6,70
5272009 2:00,98.5,70
5272009 3:00,93,69
5272009 4:00,90.8,70
5272009 5:00,91.2,70
5272009 6:00,97.7,68
5272009 7:00,111.1,69
5272009 8:00,120.2,70
5272009 9:00,121.4,71
5272009 10:00,129.7,73
5272009 11:00,140.6,74
5272009 12:00,150.9,77
5272009 13:00,159.6,79
5272009 14:00,166.6,80
5272009 15:00,171.9,81
5272009 16:00,176.5,83
5272009 17:00,183.3,83
5272009 18:00,186.1,79
5272009 19:00,185.2,74
5272009 20:00,175.9,73
5272009 21:00,171.9,73
5272009 22:00,167.4,72
5272009 23:00,147.4,71
5282009 0:00,124.7,72
5282009 1:00,108.3,72
5282009 2:00,100.1,72
5282009 3:00,95.2,70
5282009 4:00,92.4,70
5282009 5:00,92.5,70
5282009 6:00,98.2,72
5282009 7:00,112,71
5282009 8:00,123.3,72
5282009 9:00,130.5,74
5282009 10:00,144.5,76
5282009 11:00,160.2,79
5282009 12:00,173.6,81
5282009 13:00,182.7,78
5282009 14:00,190.2,77
5282009 15:00,194.3,81
5282009 16:00,195.2,82
5282009 17:00,199.6,77
5282009 18:00,198.2,76
5282009 19:00,193.4,74
5282009 20:00,183.1,69
5282009 21:00,182.7,69
5282009 22:00,177.4,68
5282009 23:00,156.9,68
5292009 0:00,135.8,68
5292009 1:00,120.3,66
5292009 2:00,112.5,68
5292009 3:00,107.1,66
5292009 4:00,104.1,66
5292009 5:00,103.3,65
5292009 6:00,108.9,64
5292009 7:00,120.9,66
5292009 8:00,132.6,68
5292009 9:00,137.1,72
5292009 10:00,146.4,75
5292009 11:00,160.1,79
5292009 12:00,173.8,82
5292009 13:00,184.9,84
5292009 14:00,194.4,85
5292009 15:00,203.7,86
5292009 16:00,211.7,87
5292009 17:00,214.5,87
5292009 18:00,214.4,87
5292009 19:00,209.6,85
5292009 20:00,196.7,82
5292009 21:00,188.5,74
5292009 22:00,180.8,75
5292009 23:00,161.5,69
5302009 0:00,142.4,72
5302009 1:00,123.7,72
5302009 2:00,112.2,70
5302009 3:00,104.1,69
5302009 4:00,98.8,67
5302009 5:00,97.3,64
5302009 6:00,96.3,63
5302009 7:00,96.5,63
5302009 8:00,107.7,66
5302009 9:00,122,70
5302009 10:00,137,73
5302009 11:00,149,76
5302009 12:00,160.2,78
5302009 13:00,168.5,80
5302009 14:00,176.3,80
5302009 15:00,184.4,80
5302009 16:00,192.9,82
5302009 17:00,199.6,83
5302009 18:00,201.6,83
5302009 19:00,196.7,83
5302009 20:00,181.8,78
5302009 21:00,170.1,71
5302009 22:00,164.7,68
5302009 23:00,147.2,67
5312009 0:00,127.8,64
5312009 1:00,111.2,64
5312009 2:00,100.9,63
5312009 3:00,94.4,62
5312009 4:00,90.7,63
5312009 5:00,89.2,60
5312009 6:00,88.4,60
5312009 7:00,89.3,61
5312009 8:00,105.8,69
5312009 9:00,126.5,72
5312009 10:00,144.9,75
5312009 11:00,156,78
5312009 12:00,165.5,81
5312009 13:00,177.2,84
5312009 14:00,187.8,86
5312009 15:00,196.4,88
5312009 16:00,204.1,86
5312009 17:00,209.5,89
5312009 18:00,212.3,88
5312009 19:00,208.5,87
5312009 20:00,196,81
5312009 21:00,186.4,76
5312009 22:00,180.7,72
5312009 23:00,156.8,71
612009 0:00,132.2,69
612009 1:00,113.5,66
612009 2:00,103.6,67
612009 3:00,97.9,65
612009 4:00,94.7,64
612009 5:00,94.5,64
612009 6:00,100,63
612009 7:00,113,64
612009 8:00,124,68
612009 9:00,127.9,72
612009 10:00,135.3,76
612009 11:00,142.1,79
612009 12:00,151,82
612009 13:00,160.8,83
612009 14:00,171.1,86
612009 15:00,181.4,87
612009 16:00,192,87
612009 17:00,202.3,89
612009 18:00,207.3,88
612009 19:00,206.1,88
612009 20:00,194.1,84
612009 21:00,186.3,80
612009 22:00,179.1,76
612009 23:00,155,73
622009 0:00,131.5,71
622009 1:00,114.7,69
622009 2:00,106.9,66
622009 3:00,101.5,65
622009 4:00,99,64
622009 5:00,99.7,63
622009 6:00,106.1,61
622009 7:00,121.8,63
622009 8:00,134.8,68
622009 9:00,144.4,74
622009 10:00,158.6,78
622009 11:00,175.9,82
622009 12:00,191.8,84
622009 13:00,207.3,86
622009 14:00,220.9,87
622009 15:00,230.5,88
622009 16:00,237.5,89
622009 17:00,244.7,89
622009 18:00,246.8,89
622009 19:00,243,83
622009 20:00,228.2,81
622009 21:00,217.1,78
622009 22:00,208.6,77
622009 23:00,182.8,78
632009 0:00,156,76
632009 1:00,135.4,74
632009 2:00,123.4,72
632009 3:00,115.5,72
632009 4:00,110.2,71
632009 5:00,108.5,70
632009 6:00,113.1,66
632009 7:00,126.2,68
632009 8:00,140.4,72
632009 9:00,149.8,75
632009 10:00,163.7,78
632009 11:00,178.2,81
632009 12:00,191.3,84
632009 13:00,200.5,85
632009 14:00,217.4,87
632009 15:00,225,88
632009 16:00,230.8,88
632009 17:00,233.7,88
632009 18:00,228.9,87
632009 19:00,220.1,85
632009 20:00,205.3,81
632009 21:00,198.4,77
632009 22:00,192.1,76
632009 23:00,170.1,77
642009 0:00,145.6,75
642009 1:00,128.4,74
642009 2:00,118.7,72
642009 3:00,111.1,70
642009 4:00,107.3,69
642009 5:00,106.7,68
642009 6:00,112.8,68
642009 7:00,126.5,70
642009 8:00,139.4,73
642009 9:00,148.4,74
642009 10:00,162.1,76
642009 11:00,175.5,77
642009 12:00,187.4,79
642009 13:00,198,79
642009 14:00,207.9,80
642009 15:00,214.7,70
642009 16:00,220.3,72
642009 17:00,219.3,72
642009 18:00,205.6,72
642009 19:00,191.4,70
642009 20:00,180.1,70
642009 21:00,178.5,69
642009 22:00,172.8,70
642009 23:00,155.5,70
652009 0:00,134.4,72
652009 1:00,118.2,70
652009 2:00,109.8,70
652009 3:00,104,70
652009 4:00,101.3,70
652009 5:00,101.8,70
652009 6:00,108,70
652009 7:00,120.2,70
652009 8:00,129.5,71
652009 9:00,135.7,72
652009 10:00,144.9,72
652009 11:00,155.8,74
652009 12:00,165.3,74
652009 13:00,173,75
652009 14:00,182.8,77
652009 15:00,189.8,78
652009 16:00,192.7,78
652009 17:00,193.5,77
652009 18:00,188.8,77
652009 19:00,179.6,76
652009 20:00,167,74
652009 21:00,162.4,72
652009 22:00,158.6,70
652009 23:00,146,69
662009 0:00,129.2,68
662009 1:00,114,68
662009 2:00,104.5,67
662009 3:00,98.1,66
662009 4:00,93.5,66
662009 5:00,91.9,65
662009 6:00,92.7,64
662009 7:00,93.6,64
662009 8:00,101.6,66
662009 9:00,111.7,68
662009 10:00,118.9,70
662009 11:00,122.4,73
662009 12:00,125.1,75
662009 13:00,127.8,78
662009 14:00,129.3,80
662009 15:00,131.2,79
662009 16:00,133.4,78
662009 17:00,135.8,81
662009 18:00,137.6,80
662009 19:00,136.9,77
662009 20:00,134.5,75
662009 21:00,137,71
662009 22:00,139.9,69
662009 23:00,128.7,66
672009 0:00,113.5,64
672009 1:00,99.2,62
672009 2:00,90.6,61
672009 3:00,85.1,61
672009 4:00,82,59
672009 5:00,81.1,60
672009 6:00,81.5,61
672009 7:00,83,63
672009 8:00,96.8,64
672009 9:00,117.6,69
672009 10:00,135.3,72
672009 11:00,145.2,74
672009 12:00,151.8,76
672009 13:00,160.4,78
672009 14:00,166.5,79
672009 15:00,172.9,81
672009 16:00,178.1,81
672009 17:00,181.5,81
672009 18:00,185.3,83
672009 19:00,184.6,82
672009 20:00,177,80
672009 21:00,170.6,74
672009 22:00,170.3,73
672009 23:00,150.2,71
682009 0:00,128.6,70
682009 1:00,110.7,68
682009 2:00,101.1,66
682009 3:00,95.6,64
682009 4:00,93.1,64
682009 5:00,94.1,66
682009 6:00,100.8,66
682009 7:00,114,67
682009 8:00,125.3,69
682009 9:00,130.8,72
682009 10:00,141.7,73
682009 11:00,156.4,73
682009 12:00,173,81
682009 13:00,188,81
682009 14:00,201.2,84
682009 15:00,212.9,85
682009 16:00,222.4,85
682009 17:00,231.5,87
682009 18:00,235.2,86
682009 19:00,232.7,86
682009 20:00,220.4,81
682009 21:00,211.2,75
682009 22:00,204.9,72
682009 23:00,180.1,75
692009 0:00,153.3,74
692009 1:00,133.4,74
692009 2:00,121.7,73
692009 3:00,114.9,72
692009 4:00,110.2,70
692009 5:00,109.2,68
692009 6:00,113.9,68
692009 7:00,126.9,68
692009 8:00,141.6,72
692009 9:00,151.8,77
692009 10:00,167.9,81
692009 11:00,187.2,84
692009 12:00,204.4,86
692009 13:00,218.1,89
692009 14:00,227.7,89
692009 15:00,231.4,89
692009 16:00,226.3,89
692009 17:00,208.6,90
692009 18:00,190.9,85
692009 19:00,178.5,78
692009 20:00,167.5,69
692009 21:00,172.4,68
692009 22:00,159.5,68
692009 23:00,141.8,71
6102009 0:00,122.4,68
6102009 1:00,108.3,68
6102009 2:00,99.8,70
6102009 3:00,94.1,70
6102009 4:00,91.6,68
6102009 5:00,92.2,66
6102009 6:00,96.8,65
6102009 7:00,107.1,66
6102009 8:00,120,70
6102009 9:00,130.9,72
6102009 10:00,142.9,74
6102009 11:00,155.6,77
6102009 12:00,169.5,80
6102009 13:00,182.4,81
6102009 14:00,196.1,83
6102009 15:00,207.6,85
6102009 16:00,216.8,85
6102009 17:00,220.8,85
6102009 18:00,216.9,85
6102009 19:00,208.9,83
6102009 20:00,195.8,79
6102009 21:00,189.7,74
6102009 22:00,184.9,72
6102009 23:00,164,72
6112009 0:00,140.2,72
6112009 1:00,122.1,70
6112009 2:00,111.5,70
6112009 3:00,104.1,70
6112009 4:00,99.8,70
6112009 5:00,99.4,68
6112009 6:00,104.4,68
6112009 7:00,112.8,70
6112009 8:00,128.4,71
6112009 9:00,141.7,72
6112009 10:00,160.1,74
6112009 11:00,181.2,76
6112009 12:00,197.8,78
6112009 13:00,209.5,81
6112009 14:00,219.3,84
6112009 15:00,228.5,85
6112009 16:00,235.1,88
6112009 17:00,237.6,87
6112009 18:00,234.4,83
6112009 19:00,228.1,79
6112009 20:00,215.2,70
6112009 21:00,207.8,71
6112009 22:00,204.9,70
6112009 23:00,185.1,69
6122009 0:00,163.3,68
6122009 1:00,145.2,68
6122009 2:00,134.9,68
6122009 3:00,125.8,66
6122009 4:00,120.7,66
6122009 5:00,119.3,66
6122009 6:00,122,66
6122009 7:00,128.1,66
6122009 8:00,146.7,71
6122009 9:00,164.2,77
6122009 10:00,178.3,79
6122009 11:00,192.2,83
6122009 12:00,205.1,85
6122009 13:00,217.6,85
6122009 14:00,228.5,86
6122009 15:00,237.4,88
6122009 16:00,244.9,89
6122009 17:00,247.3,87
6122009 18:00,246,86
6122009 19:00,238.4,78
6122009 20:00,225.1,76
6122009 21:00,210.2,75
6122009 22:00,202.5,75
6122009 23:00,184.4,73
6132009 0:00,161.8,72
6132009 1:00,140.8,72
6132009 2:00,127.9,71
6132009 3:00,118.5,70
6132009 4:00,112.9,70
6132009 5:00,109.7,70
6132009 6:00,109.5,68
6132009 7:00,111.6,70
6132009 8:00,129.8,73
6132009 9:00,154.1,77
6132009 10:00,177.1,80
6132009 11:00,198.9,82
6132009 12:00,217.7,85
6132009 13:00,230.7,86
6132009 14:00,239.7,88
6132009 15:00,242.7,89
6132009 16:00,240.9,90
6132009 17:00,236.3,90
6132009 18:00,231.5,89
6132009 19:00,223.4,85
6132009 20:00,207.5,84
6132009 21:00,197.1,79
6132009 22:00,193.4,77
6132009 23:00,174.4,74
6142009 0:00,152.5,74
6142009 1:00,132.6,75
6142009 2:00,119.5,72
6142009 3:00,111,70
6142009 4:00,105.9,70
6142009 5:00,103.8,70
6142009 6:00,102.6,69
6142009 7:00,103.7,69
6142009 8:00,121.3,74
6142009 9:00,147.6,77
6142009 10:00,170.5,81
6142009 11:00,185.2,83
6142009 12:00,195.8,83
6142009 13:00,207.4,84
6142009 14:00,214.3,86
6142009 15:00,218,86
6142009 16:00,220.8,86
6142009 17:00,219.6,86
6142009 18:00,214.6,84
6142009 19:00,203.5,82
6142009 20:00,190,80
6142009 21:00,183.4,77
6142009 22:00,180.4,75
6142009 23:00,159.4,73
6152009 0:00,137.6,71
6152009 1:00,120,70
6152009 2:00,109.7,69
6152009 3:00,103.2,68
6152009 4:00,98.9,66
6152009 5:00,97.9,65
6152009 6:00,101.6,64
6152009 7:00,108.4,66
6152009 8:00,122.9,70
6152009 9:00,135.3,75
6152009 10:00,144.3,79
6152009 11:00,149.2,82
6152009 12:00,153,86
6152009 13:00,156.4,87
6152009 14:00,161.9,87
6152009 15:00,169.3,86
6152009 16:00,171.3,86
6152009 17:00,172.5,86
6152009 18:00,173.1,76
6152009 19:00,170.1,78
6152009 20:00,162.1,78
6152009 21:00,159.5,75
6152009 22:00,160.9,74
6152009 23:00,145.7,72
6162009 0:00,125.8,72
6162009 1:00,110.8,72
6162009 2:00,103.2,71
6162009 3:00,98,72
6162009 4:00,95.5,71
6162009 5:00,95.4,72
6162009 6:00,101.2,72
6162009 7:00,107.7,72
6162009 8:00,116.6,73
6162009 9:00,121.1,73
6162009 10:00,128.4,76
6162009 11:00,134.5,75
6162009 12:00,140.3,77
6162009 13:00,145.2,78
6162009 14:00,147.7,79
6162009 15:00,149.2,80
6162009 16:00,152.5,80
6162009 17:00,156.5,80
6162009 18:00,158.9,76
6162009 19:00,158.3,74
6162009 20:00,152.8,72
6162009 21:00,153.7,70
6162009 22:00,155.3,70
6162009 23:00,141.4,68
6172009 0:00,122.8,68
6172009 1:00,108,69
6172009 2:00,99.9,69
6172009 3:00,95,68
6172009 4:00,93.3,68
6172009 5:00,94,68
6172009 6:00,100.1,68
6172009 7:00,106.2,68
6172009 8:00,118.3,70
6172009 9:00,123.9,72
6172009 10:00,132,75
6172009 11:00,141.1,76
6172009 12:00,148.6,78
6172009 13:00,150.6,80
6172009 14:00,161.3,80
6172009 15:00,164.1,82
6172009 16:00,163.9,82
6172009 17:00,170.5,83
6172009 18:00,173.5,82
6172009 19:00,170.5,81
6172009 20:00,164.3,79
6172009 21:00,161.9,76
6172009 22:00,163.3,75
6172009 23:00,148.9,76
6182009 0:00,129.4,76
6182009 1:00,114.9,74
6182009 2:00,106.4,73
6182009 3:00,100.9,74
6182009 4:00,98.4,74
6182009 5:00,98.9,74
6182009 6:00,103.8,73
6182009 7:00,111.5,73
6182009 8:00,127,75
6182009 9:00,137.5,78
6182009 10:00,147.1,79
6182009 11:00,158.7,81
6182009 12:00,167.8,84
6182009 13:00,174.9,86
6182009 14:00,185,88
6182009 15:00,197.3,89
6182009 16:00,208.4,91
6182009 17:00,215.7,90
6182009 18:00,218.3,88
6182009 19:00,214.8,84
6182009 20:00,203.7,81
6182009 21:00,198.2,77
6182009 22:00,197.3,75
6182009 23:00,177.8,74
6192009 0:00,155.1,72
6192009 1:00,138,71
6192009 2:00,127.1,70
6192009 3:00,119.4,70
6192009 4:00,115.4,69
6192009 5:00,114.2,68
6192009 6:00,117,68
6192009 7:00,123.5,68
6192009 8:00,139,72
6192009 9:00,154.3,77
6192009 10:00,172,82
6192009 11:00,191,85
6192009 12:00,207.1,87
6192009 13:00,218,89
6192009 14:00,226.9,91
6192009 15:00,230.5,90
6192009 16:00,233.6,89
6192009 17:00,237.3,90
6192009 18:00,238.9,90
6192009 19:00,233.2,89
6192009 20:00,221.5,85
6192009 21:00,211.3,82
6192009 22:00,208,81
6192009 23:00,189.3,77
6202009 0:00,168.3,76
6202009 1:00,149.6,74
6202009 2:00,137.3,74
6202009 3:00,129.1,73
6202009 4:00,124.1,72
6202009 5:00,122.2,72
6202009 6:00,122.1,72
6202009 7:00,124.6,73
6202009 8:00,142.6,78
6202009 9:00,168.7,83
6202009 10:00,195.9,88
6202009 11:00,220.5,89
6202009 12:00,239.1,89
6202009 13:00,251.8,91
6202009 14:00,259.4,94
6202009 15:00,263.9,92
6202009 16:00,267.6,93
6202009 17:00,272.7,93
6202009 18:00,274.8,93
6202009 19:00,271.2,91
6202009 20:00,258.5,87
6202009 21:00,246.4,85
6202009 22:00,241.9,82
6202009 23:00,220.4,81
6212009 0:00,195,79
6212009 1:00,169.7,78
6212009 2:00,153.1,77
6212009 3:00,140.6,74
6212009 4:00,132,73
6212009 5:00,126,71
6212009 6:00,121.5,71
6212009 7:00,123.4,72
6212009 8:00,143.9,75
6212009 9:00,170.9,82
6212009 10:00,193.5,87
6212009 11:00,207.9,89
6212009 12:00,217,91
6212009 13:00,223.7,90
6212009 14:00,227.6,91
6212009 15:00,227,90
6212009 16:00,225.5,91
6212009 17:00,223.7,91
6212009 18:00,220.6,91
6212009 19:00,213.7,89
6212009 20:00,200.4,86
6212009 21:00,188.9,80
6212009 22:00,185.6,75
6212009 23:00,164.7,72
6222009 0:00,139.4,71
6222009 1:00,119.8,69
6222009 2:00,109.9,69
6222009 3:00,103.4,67
6222009 4:00,99.8,67
6222009 5:00,99.8,66
6222009 6:00,103.3,64
6222009 7:00,111.2,66
6222009 8:00,125.5,72
6222009 9:00,140,78
6222009 10:00,155.7,83
6222009 11:00,169.6,84
6222009 12:00,182.2,86
6222009 13:00,191.3,88
6222009 14:00,199.1,89
6222009 15:00,205.2,89
6222009 16:00,211.9,90
6222009 17:00,219.5,89
6222009 18:00,224.4,89
6222009 19:00,219.8,87
6222009 20:00,206.7,84
6222009 21:00,195.2,76
6222009 22:00,189.6,73
6222009 23:00,166.5,71
6232009 0:00,141.7,70
6232009 1:00,123,68
6232009 2:00,113.5,68
6232009 3:00,106.5,66
6232009 4:00,102.5,65
6232009 5:00,101.5,64
6232009 6:00,104.6,64
6232009 7:00,111.2,66
6232009 8:00,128.3,74
6232009 9:00,142.4,78
6232009 10:00,156.7,82
6232009 11:00,170.7,84
6232009 12:00,182.7,87
6232009 13:00,188,88
6232009 14:00,192,88
6232009 15:00,196,89
6232009 16:00,201.6,90
6232009 17:00,209.2,91
6232009 18:00,214.6,89
6232009 19:00,212.4,87
6232009 20:00,199.1,84
6232009 21:00,187.5,80
6232009 22:00,184.2,73
6232009 23:00,162.8,72
6242009 0:00,139,71
6242009 1:00,120.2,68
6242009 2:00,109.9,71
6242009 3:00,102.7,71
6242009 4:00,98.8,68
6242009 5:00,98.6,67
6242009 6:00,102.5,66
6242009 7:00,108.9,68
6242009 8:00,126.7,71
6242009 9:00,143.4,77
6242009 10:00,161.9,81
6242009 11:00,181,83
6242009 12:00,198.8,86
6242009 13:00,209.6,87
6242009 14:00,218.5,90
6242009 15:00,221.6,89
6242009 16:00,223.9,90
6242009 17:00,228.8,91
6242009 18:00,234,89
6242009 19:00,228.7,90
6242009 20:00,214.2,86
6242009 21:00,198.6,81
6242009 22:00,192,75
6242009 23:00,169.8,73
6252009 0:00,145,71
6252009 1:00,124.5,70
6252009 2:00,113.5,68
6252009 3:00,105.9,66
6252009 4:00,101.2,65
6252009 5:00,101,64
6252009 6:00,104.2,64
6252009 7:00,112,66
6252009 8:00,128.4,71
6252009 9:00,145.1,76
6252009 10:00,166.2,83
6252009 11:00,186.3,86
6252009 12:00,204.1,89
6252009 13:00,219.6,90
6252009 14:00,233.2,91
6252009 15:00,240.5,92
6252009 16:00,248.6,91
6252009 17:00,255.5,91
6252009 18:00,259.2,90
6252009 19:00,254.6,90
6252009 20:00,238.3,87
6252009 21:00,222.5,81
6252009 22:00,214.5,76
6252009 23:00,190.8,74
6262009 0:00,163.7,72
6262009 1:00,141.8,71
6262009 2:00,129.3,70
6262009 3:00,121.7,69
6262009 4:00,116.3,68
6262009 5:00,114.6,69
6262009 6:00,116.7,69
6262009 7:00,123.4,70
6262009 8:00,142.7,75
6262009 9:00,164.2,80
6262009 10:00,185.6,82
6262009 11:00,206.5,86
6262009 12:00,225.1,88
6262009 13:00,240.2,90
6262009 14:00,250.1,93
6262009 15:00,256.6,95
6262009 16:00,255.2,95
6262009 17:00,246.3,95
6262009 18:00,240.7,94
6262009 19:00,231.5,92
6262009 20:00,216.9,90
6262009 21:00,204.9,85
6262009 22:00,201.3,83
6262009 23:00,183.7,80
6272009 0:00,161.8,79
6272009 1:00,141.6,80
6272009 2:00,129.9,77
6272009 3:00,122.3,75
6272009 4:00,117.6,74
6272009 5:00,115.4,72
6272009 6:00,115.7,73
6272009 7:00,116.6,73
